,Side,Size,Price
3011,Sell,500,9784.5
3012,Sell,200,9783.5
3013,Sell,5020,9783
3014,Sell,45,9782.5
3015,Sell,23512,9782
3016,Sell,2500,9781.5
3017,Sell,38869,9781
3018,Sell,53982,9780
3019,Sell,2600,9779.5
3020,Sell,3246,9779
3021,Sell,4627,9778
3022,Sell,955,9777.5
3023,Sell,53180,9777
3024,Sell,74,9776
3025,Sell,2000,9775.5
3026,Sell,7580,9775
3027,Sell,2925,9774.5
3028,Sell,4400,9774
3029,Sell,5300,9773.5
3030,Sell,366,9773
3031,Sell,402,9772.5
3032,Sell,188,9771.5
3033,Sell,150,9771
3034,Sell,81398,9770
3035,Sell,50,9769.5
3036,Sell,500,9769
3037,Sell,500,9768
3038,Sell,150000,9767.5
3039,Sell,122,9767
3040,Sell,1130,9765
3041,Sell,2000,9764.5
3042,Sell,27383,9764
3043,Sell,1422,9763.5
3044,Sell,1000,9763
3045,Sell,20600,9762
3046,Sell,9000,9761.5
3047,Sell,10000,9761
3048,Sell,30,9760.5
3049,Sell,29263,9760
3050,Sell,9384,9759.5
3051,Sell,500,9758
3052,Sell,2081,9757
3053,Sell,521,9756.5
3054,Sell,10251,9756
3055,Sell,1300,9755.5
3056,Sell,20520,9755
3057,Sell,827,9754
3058,Sell,200,9753.5
3059,Sell,4271,9753
3060,Sell,26,9752.5
3061,Sell,150,9752
3062,Sell,16744,9751
3063,Sell,330170,9750.5
3064,Sell,216440,9750
3065,Sell,70250,9749
3066,Sell,500,9748.5
3067,Sell,734,9748
3068,Sell,100,9747.5
3069,Sell,2011,9747
3070,Sell,2530,9746.5
3071,Sell,40,9746
3072,Sell,247,9745.5
3073,Sell,600,9745
3074,Sell,100,9744.5
3075,Sell,100,9744
3076,Sell,467,9743.5
3077,Sell,2788,9743
3078,Sell,50,9742.5
3079,Sell,10340,9742
3080,Sell,500,9741.5
3081,Sell,83,9741
3082,Sell,26833,9740
3083,Sell,100,9739.5
3084,Sell,8000,9739
3085,Sell,27336,9738
3086,Sell,350,9737
3087,Sell,45,9736.5
3088,Sell,209,9736
3089,Sell,1530,9735.5
3090,Sell,5494,9735
3091,Sell,66,9734.5
3092,Sell,883,9734
3093,Sell,2800,9733.5
3094,Sell,4463,9733
3095,Sell,3158,9732
3096,Sell,22420,9731.5
3097,Sell,10231,9731
3098,Sell,215,9730.5
3099,Sell,33467,9730
3100,Sell,6550,9729
3101,Sell,50,9728.5
3102,Sell,500,9728
3103,Sell,500,9727.5
3104,Sell,5000,9727
3105,Sell,21157,9726
3106,Sell,9177,9725
3107,Sell,53700,9724.5
3108,Sell,932,9724
3109,Sell,1475,9723
3110,Sell,2080,9722
3111,Sell,137057,9720
3112,Sell,140,9719
3113,Sell,500,9718
3114,Sell,412,9717.5
3115,Sell,5,9717
3116,Sell,1152,9715.5
3117,Sell,7250,9715
3118,Sell,115,9714
3119,Sell,12020,9713
3120,Sell,50000,9712.5
3121,Sell,4200,9712
3122,Sell,47145,9711.5
3123,Sell,825,9711
3124,Sell,15030,9710.5
3125,Sell,45077,9710
3126,Sell,4763,9709
3127,Sell,102484,9708.5
3128,Sell,5075,9708
3129,Sell,383,9707.5
3130,Sell,460,9707
3131,Sell,50,9706.5
3132,Sell,500,9706
3133,Sell,3039,9705
3134,Sell,2610,9704.5
3135,Sell,8960,9704
3136,Sell,3710,9703.5
3137,Sell,48,9703
3138,Sell,250,9702.5
3139,Sell,159,9702
3140,Sell,69,9701
3141,Sell,1977,9700.5
3142,Sell,153264,9700
3143,Sell,193,9699.5
3144,Sell,1082,9699
3145,Sell,4001,9698.5
3146,Sell,575,9698
3147,Sell,200,9697.5
3148,Sell,153804,9697
3149,Sell,9988,9696
3150,Sell,4750,9695
3151,Sell,3108,9694
3152,Sell,8246,9693
3153,Sell,10000,9692.5
3154,Sell,8452,9692
3155,Sell,207,9691.5
3156,Sell,700,9691
3157,Sell,194,9690.5
3158,Sell,280502,9690
3159,Sell,2500,9689.5
3160,Sell,3750,9689
3161,Sell,19700,9688
3162,Sell,500,9687.5
3163,Sell,95,9686.5
3164,Sell,500,9686
3165,Sell,30,9685.5
3166,Sell,681,9685
3167,Sell,3000,9684.5
3168,Sell,800,9684
3169,Sell,1652,9683
3170,Sell,1000,9682.5
3171,Sell,15040,9682
3172,Sell,2558,9681
3173,Sell,72,9680.5
3174,Sell,44702,9680
3175,Sell,491,9679.5
3176,Sell,79,9679
3177,Sell,204,9678.5
3178,Sell,24900,9678
3179,Sell,3650,9677.5
3180,Sell,14028,9677
3181,Sell,44,9676
3182,Sell,500,9675.5
3183,Sell,19517,9675
3184,Sell,500,9674.5
3185,Sell,7238,9674
3186,Sell,1000,9673.5
3187,Sell,75,9673
3188,Sell,25,9672.5
3189,Sell,2200,9672
3190,Sell,435,9671.5
3191,Sell,24109,9671
3192,Sell,216,9670.5
3193,Sell,349252,9670
3194,Sell,466,9669
3195,Sell,538,9668.5
3196,Sell,530,9668
3197,Sell,802,9667
3198,Sell,3300,9666.5
3199,Sell,7960,9666
3200,Sell,2037,9665.5
3201,Sell,4175,9665
3202,Sell,249,9664.5
3203,Sell,6000,9664
3204,Sell,100,9663.5
3205,Sell,950,9663
3206,Sell,50,9662.5
3207,Sell,107012,9662
3208,Sell,109,9661.5
3209,Sell,25,9661
3210,Sell,949,9660.5
3211,Sell,29436,9660
3212,Sell,50,9659
3213,Sell,10025,9658.5
3214,Sell,2200,9658
3215,Sell,50,9657.5
3216,Sell,34752,9657
3217,Sell,158,9656
3218,Sell,1017,9655.5
3219,Sell,5200,9655
3220,Sell,3200,9654.5
3221,Sell,2600,9654
3222,Sell,992,9653.5
3223,Sell,7265,9653
3224,Sell,223,9652.5
3225,Sell,118,9652
3226,Sell,100,9651.5
3227,Sell,94,9651
3228,Sell,300760,9650.5
3229,Sell,563879,9650
3230,Sell,109,9649.5
3231,Sell,129817,9649
3232,Sell,840,9648
3233,Sell,1000,9647
3234,Sell,56,9646.5
3235,Sell,3778,9646
3236,Sell,7110,9645
3237,Sell,825,9644.5
3238,Sell,6383,9644
3239,Sell,2500,9643.5
3240,Sell,5221,9643
3241,Sell,1000,9642.5
3242,Sell,1117,9642
3243,Sell,252,9641
3244,Sell,5505,9640
3245,Sell,195,9639.5
3246,Sell,3377,9639
3247,Sell,800,9638
3248,Sell,25,9637.5
3249,Sell,1282,9637
3250,Sell,44,9636.5
3251,Sell,6619,9636
3252,Sell,80,9635.5
3253,Sell,26250,9635
3254,Sell,150,9634.5
3255,Sell,1294,9634
3256,Sell,430,9633.5
3257,Sell,4100,9633
3258,Sell,385,9632
3259,Sell,502,9631.5
3260,Sell,2134,9631
3261,Sell,966,9630.5
3262,Sell,105227,9630
3263,Sell,850,9629
3264,Sell,750,9628
3265,Sell,5200,9627
3266,Sell,846,9626.5
3267,Sell,2277,9626
3268,Sell,414,9625.5
3269,Sell,235372,9625
3270,Sell,867,9624.5
3271,Sell,944,9624
3272,Sell,12395,9623.5
3273,Sell,678,9623
3274,Sell,832,9622.5
3275,Sell,11849,9622
3276,Sell,3154,9621.5
3277,Sell,540,9621
3278,Sell,2500,9620.5
3279,Sell,72613,9620
3280,Sell,953,9619
3281,Sell,480,9618.5
3282,Sell,22284,9618
3283,Sell,7700,9617
3284,Sell,1000,9616.5
3285,Sell,35852,9616
3286,Sell,2090,9615.5
3287,Sell,1300,9615
3288,Sell,214,9613.5
3289,Sell,465,9613
3290,Sell,60000,9612.5
3291,Sell,13162,9612
3292,Sell,40044,9611.5
3293,Sell,15520,9611
3294,Sell,30,9610.5
3295,Sell,2318,9610
3296,Sell,1574,9609
3297,Sell,50525,9608.5
3298,Sell,6165,9608
3299,Sell,3940,9607.5
3300,Sell,5000,9607
3301,Sell,614,9606.5
3302,Sell,50,9606
3303,Sell,49,9605.5
3304,Sell,1000,9605
3305,Sell,250,9604
3306,Sell,1703,9603.5
3307,Sell,6704,9603
3308,Sell,1572,9602
3309,Sell,3794,9601
3310,Sell,20505,9600.5
3311,Sell,243636,9600
3312,Sell,30036,9599.5
3313,Sell,31200,9599
3314,Sell,2133,9598
3315,Sell,450,9597
3316,Sell,1657,9596
3317,Sell,54346,9595
3318,Sell,14382,9594
3319,Sell,600,9593.5
3320,Sell,4550,9593
3321,Sell,600,9592.5
3322,Sell,3049,9592
3323,Sell,813,9591.5
3324,Sell,231,9591
3325,Sell,600,9590.5
3326,Sell,8436,9590
3327,Sell,222,9589.5
3328,Sell,9300,9589
3329,Sell,25500,9588.5
3330,Sell,8650,9588
3331,Sell,300,9587.5
3332,Sell,24,9587
3333,Sell,7039,9586.5
3334,Sell,21602,9586
3335,Sell,30,9585.5
3336,Sell,4446,9585
3337,Sell,9553,9584.5
3338,Sell,10802,9584
3339,Sell,548,9583.5
3340,Sell,1548,9583
3341,Sell,10000,9582.5
3342,Sell,10020,9582
3343,Sell,1771,9581
3344,Sell,1030,9580.5
3345,Sell,149020,9580
3346,Sell,710,9579.5
3347,Sell,100,9579
3348,Sell,500,9578.5
3349,Sell,1760,9578
3350,Sell,650,9577.5
3351,Sell,12700,9577
3352,Sell,200,9576.5
3353,Sell,647,9576
3354,Sell,25,9575.5
3355,Sell,63099,9575
3356,Sell,230,9574.5
3357,Sell,2024,9574
3358,Sell,1000,9573.5
3359,Sell,1026,9573
3360,Sell,3409,9572
3361,Sell,480,9571
3362,Sell,2194,9570.5
3363,Sell,61357,9570
3364,Sell,3300,9569
3365,Sell,430,9568.5
3366,Sell,21717,9568
3367,Sell,436,9567
3368,Sell,353,9566.5
3369,Sell,31500,9566
3370,Sell,500,9565.5
3371,Sell,776,9565
3372,Sell,1244,9564.5
3373,Sell,10156,9564
3374,Sell,15555,9563.5
3375,Sell,200,9563
3376,Sell,2200,9562
3377,Sell,4979,9561.5
3378,Sell,64,9561
3379,Sell,530,9560.5
3380,Sell,20620,9560
3381,Sell,1139,9559
3382,Sell,20150,9558.5
3383,Sell,1343,9558
3384,Sell,200,9557
3385,Sell,3721,9556
3386,Sell,8116,9555
3387,Sell,5100,9554
3388,Sell,249,9553.5
3389,Sell,4800,9553
3390,Sell,10000,9552.5
3391,Sell,516,9552
3392,Sell,600,9551.5
3393,Sell,18794,9551
3394,Sell,300100,9550.5
3395,Sell,2603396,9550
3396,Sell,500,9549.5
3397,Sell,1030,9549
3398,Sell,362,9548.5
3399,Sell,1199,9548
3400,Sell,96,9547.5
3401,Sell,71125,9547
3402,Sell,18406,9546.5
3403,Sell,6500,9546
3404,Sell,1048,9545.5
3405,Sell,20400,9545
3406,Sell,300,9544.5
3407,Sell,15009,9544
3408,Sell,460,9543.5
3409,Sell,4025,9542.5
3410,Sell,10057,9542
3411,Sell,4307,9541
3412,Sell,5530,9540.5
3413,Sell,7828,9540
3414,Sell,16224,9539.5
3415,Sell,3200,9539
3416,Sell,862,9538.5
3417,Sell,722,9538
3418,Sell,20074,9537
3419,Sell,458,9536.5
3420,Sell,635,9536
3421,Sell,8374,9535.5
3422,Sell,79472,9535
3423,Sell,530,9534.5
3424,Sell,37091,9534
3425,Sell,100309,9533.5
3426,Sell,675,9533
3427,Sell,10000,9532.5
3428,Sell,76150,9532
3429,Sell,5184,9531.5
3430,Sell,12545,9531
3431,Sell,2775,9530.5
3432,Sell,23953,9530
3433,Sell,45607,9529
3434,Sell,2252,9528
3435,Sell,3550,9527.5
3436,Sell,38988,9527
3437,Sell,700,9526.5
3438,Sell,284269,9526
3439,Sell,380,9525.5
3440,Sell,52715,9525
3441,Sell,23082,9524
3442,Sell,1128,9523.5
3443,Sell,155,9523
3444,Sell,993,9522.5
3445,Sell,2024,9522
3446,Sell,3519,9521
3447,Sell,2414,9520.5
3448,Sell,62071,9520
3449,Sell,10500,9519.5
3450,Sell,30500,9519
3451,Sell,430,9518.5
3452,Sell,30856,9518
3453,Sell,3980,9517.5
3454,Sell,24420,9517
3455,Sell,813,9516.5
3456,Sell,11301,9516
3457,Sell,5591,9515.5
3458,Sell,11389,9515
3459,Sell,200,9514
3460,Sell,474,9513.5
3461,Sell,150,9513
3462,Sell,25000,9512.5
3463,Sell,2286,9512
3464,Sell,40666,9511.5
3465,Sell,2529586,9511
3466,Sell,16030,9510.5
3467,Sell,11175,9510
3468,Sell,720,9509.5
3469,Sell,101384,9509
3470,Sell,50000,9508.5
3471,Sell,6839,9508
3472,Sell,398,9507.5
3473,Sell,29294,9507
3474,Sell,78,9506
3475,Sell,500,9505.5
3476,Sell,3131,9505
3477,Sell,2500,9504.5
3478,Sell,5875,9504
3479,Sell,36000,9503
3480,Sell,39029,9502
3481,Sell,10044,9501
3482,Sell,5077,9500.5
3483,Sell,1630572,9500
3484,Sell,7264,9499.5
3485,Sell,301313,9499
3486,Sell,10406,9498
3487,Sell,13301,9497
3488,Sell,163,9496.5
3489,Sell,24376,9496
3490,Sell,25,9495.5
3491,Sell,580480,9495
3492,Sell,250,9494.5
3493,Sell,7300,9494
3494,Sell,821,9493.5
3495,Sell,494,9493
3496,Sell,41810,9492.5
3497,Sell,24718,9492
3498,Sell,500,9491
3499,Sell,6515,9490.5
3500,Sell,56318,9490
3501,Sell,130801,9489.5
3502,Sell,143590,9489
3503,Sell,25000,9488.5
3504,Sell,103632,9488
3505,Sell,85724,9487
3506,Sell,5643,9486.5
3507,Sell,30350,9486
3508,Sell,130,9485.5
3509,Sell,78824,9485
3510,Sell,7300,9484.5
3511,Sell,380,9484
3512,Sell,160,9483.5
3513,Sell,20306,9483
3514,Sell,18988,9482
3515,Sell,3000,9481.5
3516,Sell,9889,9481
3517,Sell,7000,9480.5
3518,Sell,246165,9480
3519,Sell,128086,9479
3520,Sell,24928,9478
3521,Sell,1064,9477.5
3522,Sell,66975,9477
3523,Sell,1752,9476
3524,Sell,2333,9475.5
3525,Sell,31186,9475
3526,Sell,2009,9474
3527,Sell,33000,9473.5
3528,Sell,1175,9473
3529,Sell,19451,9472
3530,Sell,5464,9471
3531,Sell,15157,9470.5
3532,Sell,149947,9470
3533,Sell,832,9469.5
3534,Sell,129275,9469
3535,Sell,430,9468.5
3536,Sell,24160,9468
3537,Sell,357971,9467
3538,Sell,220,9466.5
3539,Sell,182,9466
3540,Sell,193,9465.5
3541,Sell,3385,9465
3542,Sell,7000,9464.5
3543,Sell,343,9464
3544,Sell,1530,9463.5
3545,Sell,9728,9463
3546,Sell,400,9462.5
3547,Sell,25197,9462
3548,Sell,513,9461.5
3549,Sell,101317,9461
3550,Sell,2230,9460.5
3551,Sell,42271,9460
3552,Sell,560,9459.5
3553,Sell,129800,9459
3554,Sell,2911,9458.5
3555,Sell,8972,9458
3556,Sell,295,9457.5
3557,Sell,38549,9457
3558,Sell,1400,9456.5
3559,Sell,1703,9456
3560,Sell,16238,9455.5
3561,Sell,63928,9455
3562,Sell,1000,9454.5
3563,Sell,800,9454
3564,Sell,280,9453.5
3565,Sell,833,9453
3566,Sell,500,9452.5
3567,Sell,26984,9452
3568,Sell,1044,9451
3569,Sell,305590,9450.5
3570,Sell,276385,9450
3571,Sell,5032,9449.5
3572,Sell,144252,9449
3573,Sell,760,9448.5
3574,Sell,30060,9448
3575,Sell,1000,9447.5
3576,Sell,6098,9447
3577,Sell,9539,9446.5
3578,Sell,21900,9446
3579,Sell,2727,9445.5
3580,Sell,5200,9445
3581,Sell,151,9444.5
3582,Sell,33344,9444
3583,Sell,4030,9443.5
3584,Sell,25,9443
3585,Sell,4514,9442.5
3586,Sell,29534,9442
3587,Sell,200,9441.5
3588,Sell,9485,9441
3589,Sell,57413,9440
3590,Sell,464,9439.5
3591,Sell,126676,9439
3592,Sell,300,9438.5
3593,Sell,14076,9438
3594,Sell,224,9437.5
3595,Sell,40921,9437
3596,Sell,622,9436.5
3597,Sell,17179,9436
3598,Sell,460,9435.5
3599,Sell,3245,9435
3600,Sell,4095,9434.5
3601,Sell,204,9433.5
3602,Sell,6283,9433
3603,Sell,18964,9432
3604,Sell,3391,9431.5
3605,Sell,14355,9431
3606,Sell,10600,9430.5
3607,Sell,24936,9430
3608,Sell,504,9429.5
3609,Sell,127580,9429
3610,Sell,6559,9428.5
3611,Sell,3450,9428
3612,Sell,25,9427.5
3613,Sell,30964,9427
3614,Sell,500,9426.5
3615,Sell,698,9426
3616,Sell,414,9425.5
3617,Sell,52363,9425
3618,Sell,6214,9424.5
3619,Sell,1579,9424
3620,Sell,982,9423.5
3621,Sell,7375,9423
3622,Sell,37681,9422
3623,Sell,3919,9421.5
3624,Sell,450,9421
3625,Sell,2000,9420.5
3626,Sell,105639,9420
3627,Sell,6200,9419.5
3628,Sell,154574,9419
3629,Sell,775,9418.5
3630,Sell,23436,9418
3631,Sell,37760,9417
3632,Sell,150,9416.5
3633,Sell,4233,9416
3634,Sell,61075,9415
3635,Sell,20576,9414
3636,Sell,216,9413.5
3637,Sell,1464,9413
3638,Sell,27000,9412.5
3639,Sell,41721,9412
3640,Sell,20143,9411.5
3641,Sell,22754,9411
3642,Sell,30,9410.5
3643,Sell,14338,9410
3644,Sell,170,9409.5
3645,Sell,137968,9409
3646,Sell,52000,9408.5
3647,Sell,4231,9408
3648,Sell,22871,9407.5
3649,Sell,306,9407
3650,Sell,74387,9406.5
3651,Sell,648,9405.5
3652,Sell,24,9405
3653,Sell,40011,9404
3654,Sell,500,9403.5
3655,Sell,13897,9403
3656,Sell,414,9402.5
3657,Sell,26079,9402
3658,Sell,92555,9401.5
3659,Sell,18037,9401
3660,Sell,6160,9400.5
3661,Sell,745265,9400
3662,Sell,115988,9399.5
3663,Sell,179769,9399
3664,Sell,25,9398.5
3665,Sell,25755,9398
3666,Sell,32411,9397.5
3667,Sell,24131,9397
3668,Sell,17044,9396.5
3669,Sell,6424,9396
3670,Sell,1000,9395.5
3671,Sell,71445,9395
3672,Sell,500,9394.5
3673,Sell,8647,9394
3674,Sell,20546,9393.5
3675,Sell,29136,9393
3676,Sell,169,9392.5
3677,Sell,22770,9392
3678,Sell,5419,9391
3679,Sell,11261,9390.5
3680,Sell,323703,9390
3681,Sell,23538,9389.5
3682,Sell,145712,9389
3683,Sell,94230,9388
3684,Sell,10204,9387.5
3685,Sell,21326,9387
3686,Sell,4086,9386.5
3687,Sell,7883,9386
3688,Sell,2530,9385.5
3689,Sell,35520,9385
3690,Sell,13583,9384.5
3691,Sell,5190,9384
3692,Sell,1581,9383
3693,Sell,5164,9382
3694,Sell,205,9381.5
3695,Sell,1450,9381
3696,Sell,500,9380.5
3697,Sell,199096,9380
3698,Sell,2615,9379.5
3699,Sell,177310,9379
3700,Sell,584,9378.5
3701,Sell,17765,9378
3702,Sell,1896,9377.5
3703,Sell,82404,9377
3704,Sell,155154,9376
3705,Sell,14255,9375.5
3706,Sell,73757,9375
3707,Sell,100,9374.5
3708,Sell,2414,9374
3709,Sell,2260,9373.5
3710,Sell,1910,9373
3711,Sell,2200,9372.5
3712,Sell,8500,9372
3713,Sell,2600,9371
3714,Sell,1557,9370.5
3715,Sell,552886,9370
3716,Sell,36632,9369.5
3717,Sell,138650,9369
3718,Sell,730,9368.5
3719,Sell,23552,9368
3720,Sell,38734,9367
3721,Sell,3700,9366.5
3722,Sell,11318,9366
3723,Sell,13903,9365.5
3724,Sell,7526,9365
3725,Sell,19,9364.5
3726,Sell,3586,9364
3727,Sell,127,9363.5
3728,Sell,500,9363
3729,Sell,103,9362.5
3730,Sell,7190,9362
3731,Sell,1243,9361.5
3732,Sell,58,9361
3733,Sell,30,9360.5
3734,Sell,56196,9360
3735,Sell,500,9359.5
3736,Sell,134386,9359
3737,Sell,5100,9358.5
3738,Sell,1000,9358
3739,Sell,2093,9357.5
3740,Sell,21357,9357
3741,Sell,1450,9356.5
3742,Sell,3000,9356
3743,Sell,12133,9355
3744,Sell,33364,9354.5
3745,Sell,10275,9354
3746,Sell,2530,9353.5
3747,Sell,4084,9353
3748,Sell,714,9352.5
3749,Sell,10287,9352
3750,Sell,1723,9351
3751,Sell,301130,9350.5
3752,Sell,1425274,9350
3753,Sell,3199,9349.5
3754,Sell,235050,9349
3755,Sell,2500,9348.5
3756,Sell,54565,9348
3757,Sell,3500,9347.5
3758,Sell,45979,9347
3759,Sell,8861,9346.5
3760,Sell,20529,9346
3761,Sell,10614,9345.5
3762,Sell,100850,9345
3763,Sell,4348,9344.5
3764,Sell,51722,9344
3765,Sell,34724,9343.5
3766,Sell,12156,9343
3767,Sell,83,9342.5
3768,Sell,192,9341.5
3769,Sell,6766,9341
3770,Sell,5027,9340.5
3771,Sell,262683,9340
3772,Sell,500,9339.5
3773,Sell,127475,9339
3774,Sell,1,9338.5
3775,Sell,40461,9338
3776,Sell,3000,9337.5
3777,Sell,66384,9337
3778,Sell,812,9336.5
3779,Sell,103,9336
3780,Sell,1730,9335.5
3781,Sell,235858,9335
3782,Sell,32060,9334.5
3783,Sell,4258,9334
3784,Sell,100381,9333.5
3785,Sell,97847,9333
3786,Sell,833,9332.5
3787,Sell,39000,9332
3788,Sell,4750,9331.5
3789,Sell,29040,9331
3790,Sell,289750,9330
3791,Sell,1200,9329.5
3792,Sell,133350,9329
3793,Sell,500,9328.5
3794,Sell,4977,9328
3795,Sell,624,9327.5
3796,Sell,34153,9327
3797,Sell,31092,9326.5
3798,Sell,668,9326
3799,Sell,386,9325.5
3800,Sell,33534,9325
3801,Sell,69,9324.5
3802,Sell,19284,9324
3803,Sell,1487,9323.5
3804,Sell,50275,9323
3805,Sell,120,9322.5
3806,Sell,17750,9322
3807,Sell,5450,9321.5
3808,Sell,47162,9321
3809,Sell,13325,9320.5
3810,Sell,527834,9320
3811,Sell,17547,9319.5
3812,Sell,140218,9319
3813,Sell,480,9318.5
3814,Sell,44976,9318
3815,Sell,5344,9317.5
3816,Sell,31722,9317
3817,Sell,1200,9316.5
3818,Sell,187,9316
3819,Sell,30000,9315.5
3820,Sell,55893,9315
3821,Sell,571,9314.5
3822,Sell,9258,9314
3823,Sell,4333,9313.5
3824,Sell,8500,9313
3825,Sell,28000,9312.5
3826,Sell,9552,9312
3827,Sell,20178,9311.5
3828,Sell,9220,9311
3829,Sell,469,9310.5
3830,Sell,300726,9310
3831,Sell,100681,9309.5
3832,Sell,133350,9309
3833,Sell,50603,9308.5
3834,Sell,10587,9308
3835,Sell,1500,9307.5
3836,Sell,59648,9307
3837,Sell,500,9306.5
3838,Sell,130,9306
3839,Sell,5500,9305.5
3840,Sell,128851,9305
3841,Sell,6200,9304.5
3842,Sell,201482,9304
3843,Sell,27560,9303.5
3844,Sell,1200,9303
3845,Sell,1500,9302.5
3846,Sell,4020,9302
3847,Sell,339,9301.5
3848,Sell,4177,9301
3849,Sell,1499,9300.5
3850,Sell,811225,9300
3851,Sell,106321,9299.5
3852,Sell,301812,9299
3853,Sell,914,9298.5
3854,Sell,12725,9298
3855,Sell,5000,9297.5
3856,Sell,62574,9297
3857,Sell,705,9296.5
3858,Sell,12098,9296
3859,Sell,200,9295.5
3860,Sell,109389,9295
3861,Sell,500,9294.5
3862,Sell,150,9294
3863,Sell,175,9293.5
3864,Sell,17383,9293
3865,Sell,5005,9292.5
3866,Sell,18609,9292
3867,Sell,218,9291.5
3868,Sell,3626,9291
3869,Sell,541,9290.5
3870,Sell,276862,9290
3871,Sell,1280,9289.5
3872,Sell,77650,9289
3873,Sell,1499,9288.5
3874,Sell,18576,9288
3875,Sell,300,9287.5
3876,Sell,20419,9287
3877,Sell,6560,9286.5
3878,Sell,50121,9286
3879,Sell,101394,9285.5
3880,Sell,8300,9285
3881,Sell,81356,9284.5
3882,Sell,7567,9284
3883,Sell,1000,9283.5
3884,Sell,7382,9283
3885,Sell,5497,9282.5
3886,Sell,18064,9282
3887,Sell,200,9281.5
3888,Sell,23660,9281
3889,Sell,531,9280.5
3890,Sell,375154,9280
3891,Sell,500,9279.5
3892,Sell,230525,9279
3893,Sell,20045,9278.5
3894,Sell,3616,9278
3895,Sell,6245,9277.5
3896,Sell,129279,9277
3897,Sell,160,9276.5
3898,Sell,5425,9276
3899,Sell,627,9275.5
3900,Sell,66986,9275
3901,Sell,1500,9274.5
3902,Sell,16686,9274
3903,Sell,1520,9273.5
3904,Sell,104530,9273
3905,Sell,12500,9272.5
3906,Sell,10055,9272
3907,Sell,25,9271.5
3908,Sell,6850,9271
3909,Sell,17950,9270.5
3910,Sell,606420,9270
3911,Sell,667,9269.5
3912,Sell,8180,9269
3913,Sell,430,9268.5
3914,Sell,24445,9268
3915,Sell,5450,9267.5
3916,Sell,23134,9267
3917,Sell,4150,9266.5
3918,Sell,55378,9266
3919,Sell,350,9265.5
3920,Sell,13690,9265
3921,Sell,650,9264.5
3922,Sell,7525,9264
3923,Sell,1189,9263.5
3924,Sell,26050,9263
3925,Sell,1417,9262.5
3926,Sell,24246,9262
3927,Sell,455,9261.5
3928,Sell,374,9261
3929,Sell,4245,9260.5
3930,Sell,327885,9260
3931,Sell,198976,9259.5
3932,Sell,743670,9259
3933,Sell,75151,9258.5
3934,Sell,1900,9258
3935,Sell,25014,9257
3936,Sell,1150,9256.5
3937,Sell,10238,9256
3938,Sell,10001,9255.5
3939,Sell,64610,9255
3940,Sell,1256,9254.5
3941,Sell,5739,9254
3942,Sell,2512,9253.5
3943,Sell,4533,9253
3944,Sell,22444,9252.5
3945,Sell,59100,9252
3946,Sell,22300,9251.5
3947,Sell,20596,9251
3948,Sell,109,9250.5
3949,Sell,567365,9250
3950,Sell,11414,9249.5
3951,Sell,585934,9249
3952,Sell,4500,9248.5
3953,Sell,26040,9248
3954,Sell,1350,9247.5
3955,Sell,124918,9247
3956,Sell,2100,9246.5
3957,Sell,2880,9246
3958,Sell,406,9245.5
3959,Sell,100225,9245
3960,Sell,718,9244.5
3961,Sell,16950,9244
3962,Sell,14805,9243.5
3963,Sell,63491,9243
3964,Sell,1525,9242
3965,Sell,1115,9241.5
3966,Sell,9058,9241
3967,Sell,75214,9240
3968,Sell,21326,9239.5
3969,Sell,954156,9239
3970,Sell,5305,9238
3971,Sell,2886,9237.5
3972,Sell,24577,9237
3973,Sell,334,9236.5
3974,Sell,325,9236
3975,Sell,626,9235.5
3976,Sell,519,9235
3977,Sell,1201,9234.5
3978,Sell,14691,9234
3979,Sell,800,9233.5
3980,Sell,10525,9233
3981,Sell,2,9232.5
3982,Sell,1918,9232
3983,Sell,11955,9231.5
3984,Sell,3250,9231
3985,Sell,20800,9230.5
3986,Sell,267105,9230
3987,Sell,1222,9229.5
3988,Sell,218801,9229
3989,Sell,864,9228.5
3990,Sell,13312,9228
3991,Sell,2000,9227.5
3992,Sell,26296,9227
3993,Sell,50185,9226.5
3994,Sell,21737,9226
3995,Sell,1600,9225.5
3996,Sell,85524,9225
3997,Sell,58735,9224.5
3998,Sell,52385,9224
3999,Sell,1101,9223.5
4000,Sell,15893,9223
4001,Sell,2920,9222.5
4002,Sell,42052,9222
4003,Sell,13361,9221.5
4004,Sell,20928,9221
4005,Sell,650,9220.5
4006,Sell,112101,9220
4007,Sell,202637,9219.5
4008,Sell,752008,9219
4009,Sell,10287,9218.5
4010,Sell,27795,9218
4011,Sell,12825,9217.5
4012,Sell,24963,9217
4013,Sell,17912,9216.5
4014,Sell,20833,9216
4015,Sell,3641,9215.5
4016,Sell,4927,9215
4017,Sell,657,9214.5
4018,Sell,6073,9214
4019,Sell,3207,9213.5
4020,Sell,3620,9213
4021,Sell,30839,9212.5
4022,Sell,694,9212
4023,Sell,20503,9211.5
4024,Sell,6173,9211
4025,Sell,2463,9210.5
4026,Sell,1020916,9210
4027,Sell,1787,9209.5
4028,Sell,501383,9209
4029,Sell,50461,9208.5
4030,Sell,17706,9208
4031,Sell,9004,9207.5
4032,Sell,21934,9207
4033,Sell,953,9206.5
4034,Sell,170,9206
4035,Sell,146,9205.5
4036,Sell,17378,9205
4037,Sell,450,9204.5
4038,Sell,42190,9204
4039,Sell,661,9203.5
