,Side,Size,Price
2477,Sell,1000,8629
2478,Sell,100,8628.5
2479,Sell,1100,8627.5
2480,Sell,5059,8625
2481,Sell,1741,8624
2482,Sell,514,8622.5
2483,Sell,2228,8622
2484,Sell,50,8621.5
2485,Sell,2876,8621
2486,Sell,5250,8620
2487,Sell,250,8619.5
2488,Sell,2658,8618
2489,Sell,637,8617
2490,Sell,447,8615.5
2491,Sell,1721,8615
2492,Sell,600,8614.5
2493,Sell,1048,8614
2494,Sell,50750,8613
2495,Sell,3225,8612.5
2496,Sell,11142,8612
2497,Sell,243,8611
2498,Sell,35353,8610
2499,Sell,300,8609.5
2500,Sell,3000,8609
2501,Sell,1000,8607
2502,Sell,172,8606
2503,Sell,2500,8603.5
2504,Sell,611,8603
2505,Sell,243,8602
2506,Sell,1022,8601
2507,Sell,3121,8600.5
2508,Sell,78531,8600
2509,Sell,3025,8599.5
2510,Sell,420,8599
2511,Sell,500,8598
2512,Sell,525,8596.5
2513,Sell,76200,8596
2514,Sell,86,8595.5
2515,Sell,250,8595
2516,Sell,3060,8594.5
2517,Sell,2672,8594
2518,Sell,3028,8593.5
2519,Sell,537,8592
2520,Sell,500,8591
2521,Sell,56,8590
2522,Sell,3714,8589.5
2523,Sell,265,8588.5
2524,Sell,630,8588
2525,Sell,3034,8586
2526,Sell,5000,8585
2527,Sell,609,8584.5
2528,Sell,122,8584
2529,Sell,695,8582.5
2530,Sell,2039,8580.5
2531,Sell,172435,8580
2532,Sell,600,8579.5
2533,Sell,100,8579
2534,Sell,100,8578
2535,Sell,5500,8577.5
2536,Sell,276,8576
2537,Sell,91,8575.5
2538,Sell,40295,8575
2539,Sell,1800,8574.5
2540,Sell,172,8574
2541,Sell,1000,8573.5
2542,Sell,500,8573
2543,Sell,1000,8572
2544,Sell,25,8571.5
2545,Sell,322,8571
2546,Sell,1330,8570.5
2547,Sell,46323,8570
2548,Sell,1732,8569.5
2549,Sell,1000,8569
2550,Sell,3000,8568.5
2551,Sell,3038,8567
2552,Sell,8000,8564.5
2553,Sell,233,8561.5
2554,Sell,25,8561
2555,Sell,540,8560
2556,Sell,23699,8558
2557,Sell,300,8557
2558,Sell,50,8556.5
2559,Sell,54,8556
2560,Sell,25300,8555.5
2561,Sell,33655,8555
2562,Sell,6400,8554.5
2563,Sell,5,8554
2564,Sell,2000,8553.5
2565,Sell,2023,8553
2566,Sell,30,8552
2567,Sell,249,8551.5
2568,Sell,78,8551
2569,Sell,55575,8550
2570,Sell,1000,8549.5
2571,Sell,2030,8549
2572,Sell,1350,8548.5
2573,Sell,10229,8548
2574,Sell,5000,8547
2575,Sell,538,8546
2576,Sell,1608,8545
2577,Sell,2000,8544.5
2578,Sell,8458,8544
2579,Sell,33,8543.5
2580,Sell,3655,8543
2581,Sell,21638,8542
2582,Sell,261,8541.5
2583,Sell,3122,8541
2584,Sell,12771,8540
2585,Sell,41391,8537
2586,Sell,100350,8536.5
2587,Sell,2583,8536
2588,Sell,15,8535.5
2589,Sell,6000,8535
2590,Sell,1226,8534.5
2591,Sell,1000,8533.5
2592,Sell,393,8533
2593,Sell,550,8532.5
2594,Sell,820,8532
2595,Sell,200,8531.5
2596,Sell,535,8531
2597,Sell,1271,8529
2598,Sell,2000,8526.5
2599,Sell,224,8526
2600,Sell,675,8525.5
2601,Sell,8128,8525
2602,Sell,1072,8524
2603,Sell,1003477,8523
2604,Sell,200,8522.5
2605,Sell,3039,8522
2606,Sell,5444,8521
2607,Sell,10200,8520.5
2608,Sell,6126,8520
2609,Sell,25500,8519
2610,Sell,240,8518.5
2611,Sell,77000,8518
2612,Sell,3020,8517.5
2613,Sell,2746,8517
2614,Sell,7464,8516
2615,Sell,200,8515.5
2616,Sell,1645,8515
2617,Sell,471,8514
2618,Sell,50,8513.5
2619,Sell,50000,8513
2620,Sell,1250,8512.5
2621,Sell,773,8512
2622,Sell,1000,8511.5
2623,Sell,10022,8511
2624,Sell,15080,8510
2625,Sell,1000,8509.5
2626,Sell,600,8509
2627,Sell,75,8508
2628,Sell,219,8507.5
2629,Sell,5120,8507
2630,Sell,1000,8506.5
2631,Sell,1293,8505
2632,Sell,400,8504
2633,Sell,1000,8503.5
2634,Sell,3017,8503
2635,Sell,10000,8502
2636,Sell,2058,8501.5
2637,Sell,7000,8501
2638,Sell,3050,8500.5
2639,Sell,1509414,8500
2640,Sell,22182,8499.5
2641,Sell,18903,8499
2642,Sell,696,8498
2643,Sell,5220,8497
2644,Sell,5500,8496
2645,Sell,425,8495.5
2646,Sell,10533,8495
2647,Sell,500,8494.5
2648,Sell,514,8494
2649,Sell,19,8493.5
2650,Sell,1827,8493
2651,Sell,10100,8492.5
2652,Sell,15278,8492
2653,Sell,4200,8491.5
2654,Sell,18800,8490
2655,Sell,20200,8489.5
2656,Sell,10240,8488
2657,Sell,120,8487.5
2658,Sell,4903,8487
2659,Sell,25,8486.5
2660,Sell,10000,8486
2661,Sell,3283,8485.5
2662,Sell,7931,8485
2663,Sell,29400,8484
2664,Sell,3000,8483.5
2665,Sell,520,8483
2666,Sell,136,8482.5
2667,Sell,720,8482
2668,Sell,1127,8481
2669,Sell,212,8480.5
2670,Sell,69850,8480
2671,Sell,800,8479.5
2672,Sell,5000,8479
2673,Sell,1828,8478.5
2674,Sell,11900,8478
2675,Sell,1700,8477
2676,Sell,272,8476
2677,Sell,500,8475.5
2678,Sell,20139,8475
2679,Sell,2200,8474.5
2680,Sell,21183,8474
2681,Sell,460,8473.5
2682,Sell,700751,8473
2683,Sell,100,8472.5
2684,Sell,433,8472
2685,Sell,5000,8471.5
2686,Sell,2029,8471
2687,Sell,20,8470.5
2688,Sell,7340,8470
2689,Sell,200,8469.5
2690,Sell,32246,8469
2691,Sell,349037,8468.5
2692,Sell,16800,8468
2693,Sell,118,8467.5
2694,Sell,1286,8467
2695,Sell,103,8466.5
2696,Sell,1000,8466
2697,Sell,1000,8465.5
2698,Sell,136,8465
2699,Sell,8563,8461.5
2700,Sell,125,8461
2701,Sell,100,8460.5
2702,Sell,10455,8460
2703,Sell,340,8459.5
2704,Sell,6050,8458.5
2705,Sell,2970,8458
2706,Sell,10,8457.5
2707,Sell,2551,8457
2708,Sell,300,8456.5
2709,Sell,22,8456
2710,Sell,3000,8455.5
2711,Sell,21080,8455
2712,Sell,205,8453.5
2713,Sell,5000,8453
2714,Sell,2176,8452
2715,Sell,15722,8451
2716,Sell,6250,8450.5
2717,Sell,472854,8450
2718,Sell,20200,8449.5
2719,Sell,10472,8449
2720,Sell,2350,8448.5
2721,Sell,422626,8448
2722,Sell,200,8447.5
2723,Sell,10000,8447
2724,Sell,3360,8445.5
2725,Sell,51183,8445
2726,Sell,115919,8444
2727,Sell,200025,8443
2728,Sell,190,8442.5
2729,Sell,23138,8442
2730,Sell,1000,8441.5
2731,Sell,1000,8441
2732,Sell,500,8440.5
2733,Sell,129164,8440
2734,Sell,50000,8439.5
2735,Sell,333,8439
2736,Sell,326,8438.5
2737,Sell,10000,8438
2738,Sell,1000,8437.5
2739,Sell,200,8437
2740,Sell,46000,8436.5
2741,Sell,4300,8436
2742,Sell,1000,8435
2743,Sell,68211,8434
2744,Sell,11730,8433
2745,Sell,40000,8432.5
2746,Sell,50800,8432
2747,Sell,11000,8431.5
2748,Sell,3004,8431
2749,Sell,891,8430.5
2750,Sell,54490,8430
2751,Sell,4851,8429.5
2752,Sell,8758,8429
2753,Sell,3200,8428.5
2754,Sell,521,8428
2755,Sell,120,8427.5
2756,Sell,2000,8427
2757,Sell,3540,8426.5
2758,Sell,40353,8426
2759,Sell,1482,8425.5
2760,Sell,16209,8425
2761,Sell,30,8424.5
2762,Sell,40322,8424
2763,Sell,21000,8423.5
2764,Sell,40750,8423
2765,Sell,2320,8422
2766,Sell,15,8421.5
2767,Sell,105624,8421
2768,Sell,10000,8420.5
2769,Sell,20501,8420
2770,Sell,500,8419.5
2771,Sell,7200,8419
2772,Sell,2105,8418
2773,Sell,2138,8417
2774,Sell,1000,8416.5
2775,Sell,100,8416
2776,Sell,2000,8415.5
2777,Sell,5005,8415
2778,Sell,6050,8414
2779,Sell,191,8413.5
2780,Sell,151819,8413
2781,Sell,500,8412
2782,Sell,2670,8411.5
2783,Sell,20453,8411
2784,Sell,2565,8410.5
2785,Sell,27466,8410
2786,Sell,994,8409
2787,Sell,5270,8408.5
2788,Sell,430,8408
2789,Sell,68,8407.5
2790,Sell,1932,8407
2791,Sell,493,8406.5
2792,Sell,3164,8406
2793,Sell,30050,8405.5
2794,Sell,3356,8405
2795,Sell,3160,8404
2796,Sell,10705,8403
2797,Sell,3632,8402
2798,Sell,500,8401.5
2799,Sell,11580,8401
2800,Sell,16160,8400.5
2801,Sell,524835,8400
2802,Sell,75191,8399.5
2803,Sell,18799,8399
2804,Sell,500,8398.5
2805,Sell,51240,8398
2806,Sell,50,8397.5
2807,Sell,6050,8397
2808,Sell,1290,8396.5
2809,Sell,3616,8396
2810,Sell,100,8395.5
2811,Sell,5710,8395
2812,Sell,730,8394.5
2813,Sell,27607,8394
2814,Sell,200,8393.5
2815,Sell,1350,8393
2816,Sell,19038,8392
2817,Sell,11000,8391.5
2818,Sell,25534,8391
2819,Sell,46184,8390
2820,Sell,51375,8389.5
2821,Sell,1070,8389
2822,Sell,104000,8388.5
2823,Sell,740375,8388
2824,Sell,1825,8387.5
2825,Sell,20551,8387
2826,Sell,188,8386.5
2827,Sell,5412,8386
2828,Sell,250,8385.5
2829,Sell,10738,8385
2830,Sell,1000,8384
2831,Sell,389,8383.5
2832,Sell,1040,8383
2833,Sell,25,8382.5
2834,Sell,39140,8382
2835,Sell,23,8381.5
2836,Sell,3021,8381
2837,Sell,80,8380.5
2838,Sell,68819,8380
2839,Sell,100,8379.5
2840,Sell,145,8379
2841,Sell,11000,8378.5
2842,Sell,25337,8378
2843,Sell,22550,8377.5
2844,Sell,4000,8377
2845,Sell,655,8376.5
2846,Sell,20000,8376
2847,Sell,180,8375.5
2848,Sell,68154,8375
2849,Sell,1000,8374.5
2850,Sell,99,8374
2851,Sell,52090,8373.5
2852,Sell,15972,8373
2853,Sell,30434,8372.5
2854,Sell,9342,8372
2855,Sell,100,8371.5
2856,Sell,1384,8371
2857,Sell,261460,8370
2858,Sell,1100,8369.5
2859,Sell,3222,8369
2860,Sell,500,8368.5
2861,Sell,46453,8368
2862,Sell,99,8367.5
2863,Sell,39595,8367
2864,Sell,364,8366.5
2865,Sell,5531,8366
2866,Sell,2101,8365
2867,Sell,10000,8364
2868,Sell,1100,8363.5
2869,Sell,2000,8363
2870,Sell,20001,8362.5
2871,Sell,6000,8362
2872,Sell,66,8361.5
2873,Sell,32380,8361
2874,Sell,240,8360.5
2875,Sell,36434,8360
2876,Sell,112,8359.5
2877,Sell,2280,8359
2878,Sell,1251,8358.5
2879,Sell,476062,8358
2880,Sell,2297,8357.5
2881,Sell,300,8357
2882,Sell,360,8356.5
2883,Sell,1768,8356
2884,Sell,2161,8355.5
2885,Sell,56253,8355
2886,Sell,214,8354.5
2887,Sell,50269,8354
2888,Sell,5684,8353
2889,Sell,13150,8352
2890,Sell,100000,8351.5
2891,Sell,10254,8351
2892,Sell,14600,8350.5
2893,Sell,336521,8350
2894,Sell,3681,8349
2895,Sell,97,8348.5
2896,Sell,23048,8348
2897,Sell,2078,8347
2898,Sell,10855,8346.5
2899,Sell,5200,8346
2900,Sell,377,8345.5
2901,Sell,100,8345
2902,Sell,45,8344.5
2903,Sell,11150,8344
2904,Sell,200360,8343
2905,Sell,198138,8342
2906,Sell,10000,8341
2907,Sell,3762,8340.5
2908,Sell,113535,8340
2909,Sell,121,8339.5
2910,Sell,360,8339
2911,Sell,42,8338.5
2912,Sell,1125,8338
2913,Sell,4660,8337.5
2914,Sell,1898,8337
2915,Sell,470,8336.5
2916,Sell,12531,8336
2917,Sell,7274,8335
2918,Sell,1099,8334.5
2919,Sell,40,8334
2920,Sell,100,8333.5
2921,Sell,9138,8333
2922,Sell,30,8332.5
2923,Sell,6273,8332
2924,Sell,1620,8331.5
2925,Sell,10104,8331
2926,Sell,27055,8330
2927,Sell,1000,8329.5
2928,Sell,25,8329
2929,Sell,4000,8328.5
2930,Sell,126,8328
2931,Sell,1073,8327.5
2932,Sell,400,8327
2933,Sell,10344,8326.5
2934,Sell,3000,8325.5
2935,Sell,43941,8325
2936,Sell,322,8324
2937,Sell,5722,8323.5
2938,Sell,3684,8323
2939,Sell,5630,8322
2940,Sell,250,8321.5
2941,Sell,421,8321
2942,Sell,10000,8320.5
2943,Sell,10775,8320
2944,Sell,400,8319.5
2945,Sell,1595,8319
2946,Sell,470,8318.5
2947,Sell,76005,8318
2948,Sell,1500,8317.5
2949,Sell,51163,8317
2950,Sell,5435,8316.5
2951,Sell,26850,8315
2952,Sell,11101,8314.5
2953,Sell,35922,8314
2954,Sell,93,8313.5
2955,Sell,51345,8313
2956,Sell,24551,8312.5
2957,Sell,198768,8312
2958,Sell,1000,8311.5
2959,Sell,42337,8311
2960,Sell,11000,8310.5
2961,Sell,725,8310
2962,Sell,3000,8309.5
2963,Sell,96,8308.5
2964,Sell,400,8308
2965,Sell,1094,8307.5
2966,Sell,41333,8307
2967,Sell,7334,8306.5
2968,Sell,8669,8306
2969,Sell,155,8305.5
2970,Sell,4410,8305
2971,Sell,2627,8304
2972,Sell,340,8303
2973,Sell,20000,8302.5
2974,Sell,120200,8302
2975,Sell,1639,8301
2976,Sell,3250,8300.5
2977,Sell,1619269,8300
2978,Sell,9900,8299.5
2979,Sell,49464,8299
2980,Sell,10130,8298.5
2981,Sell,122975,8298
2982,Sell,1606,8297.5
2983,Sell,10420,8297
2984,Sell,328,8296.5
2985,Sell,7667,8296
2986,Sell,58,8295.5
2987,Sell,794,8295
2988,Sell,5000,8294.5
2989,Sell,91416,8294
2990,Sell,2360,8293.5
2991,Sell,1000,8293
2992,Sell,644,8292.5
2993,Sell,140038,8292
2994,Sell,3363,8291.5
2995,Sell,10472,8291
2996,Sell,165,8290.5
2997,Sell,60277,8290
2998,Sell,94,8289.5
2999,Sell,31364,8289
3000,Sell,50500,8288.5
3001,Sell,12479,8288
3002,Sell,8360,8287.5
3003,Sell,522,8287
3004,Sell,324,8286.5
3005,Sell,100940,8286
3006,Sell,903,8285.5
3007,Sell,55100,8285
3008,Sell,300,8284.5
3009,Sell,20100,8284
3010,Sell,3000,8283.5
3011,Sell,6346,8283
3012,Sell,2100,8282.5
3013,Sell,29621,8282
3014,Sell,5050,8281.5
3015,Sell,5605,8281
3016,Sell,37431,8280
3017,Sell,102,8279.5
3018,Sell,1100,8278.5
3019,Sell,5427,8278
3020,Sell,10000,8277.5
3021,Sell,10045,8277
3022,Sell,1318,8276.5
3023,Sell,1160,8276
3024,Sell,27769,8275
3025,Sell,25,8274.5
3026,Sell,16718,8274
3027,Sell,3080,8273.5
3028,Sell,5351,8273
3029,Sell,1555,8272.5
3030,Sell,11433,8272
3031,Sell,21217,8271.5
3032,Sell,10000,8271
3033,Sell,412,8270.5
3034,Sell,82800,8270
3035,Sell,16000,8269.5
3036,Sell,3468,8269
3037,Sell,1160,8268.5
3038,Sell,5489,8268
3039,Sell,42,8267.5
3040,Sell,1279,8267
3041,Sell,614,8266.5
3042,Sell,276,8266
3043,Sell,8698,8265.5
3044,Sell,7578,8265
3045,Sell,756,8264.5
3046,Sell,3308,8264
3047,Sell,1000,8263.5
3048,Sell,13200,8263
3049,Sell,460,8262.5
3050,Sell,31222,8262
3051,Sell,500,8261.5
3052,Sell,2206,8260.5
3053,Sell,758401,8260
3054,Sell,5000,8259.5
3055,Sell,16000,8259
3056,Sell,1000,8258.5
3057,Sell,558,8258
3058,Sell,5600,8257
3059,Sell,11465,8256.5
3060,Sell,14436,8256
3061,Sell,8000,8255.5
3062,Sell,3876,8255
3063,Sell,500,8254.5
3064,Sell,1200,8254
3065,Sell,313,8253.5
3066,Sell,4767,8253
3067,Sell,450,8252.5
3068,Sell,1000,8252
3069,Sell,55,8251.5
3070,Sell,50507,8251
3071,Sell,6460,8250.5
3072,Sell,505347,8250
3073,Sell,1440,8249.5
3074,Sell,12177,8249
3075,Sell,766,8248.5
3076,Sell,13750,8248
3077,Sell,90214,8247
3078,Sell,103620,8246.5
3079,Sell,1000,8246
3080,Sell,6292,8245.5
3081,Sell,3430,8245
3082,Sell,5000,8244.5
3083,Sell,1472,8244
3084,Sell,5513,8243.5
3085,Sell,10397,8243
3086,Sell,20000,8242.5
3087,Sell,40614,8242
3088,Sell,1000,8241.5
3089,Sell,4002,8241
3090,Sell,3000,8240.5
3091,Sell,1131567,8240
3092,Sell,6000,8239
3093,Sell,3929,8238
3094,Sell,1109,8237.5
3095,Sell,600,8237
3096,Sell,4298,8236.5
3097,Sell,3100,8236
3098,Sell,30000,8235.5
3099,Sell,15850,8235
3100,Sell,1500,8234.5
3101,Sell,3714,8234
3102,Sell,8050,8233.5
3103,Sell,124499,8233
3104,Sell,30,8232.5
3105,Sell,20467,8232
3106,Sell,1000,8231.5
3107,Sell,24848,8231
3108,Sell,1191,8230.5
3109,Sell,77039,8230
3110,Sell,500,8229.5
3111,Sell,1786,8229
3112,Sell,2187,8228
3113,Sell,11876,8227
3114,Sell,292,8226.5
3115,Sell,150,8225.5
3116,Sell,51788,8225
3117,Sell,1080,8224.5
3118,Sell,4087,8224
3119,Sell,11550,8223.5
3120,Sell,8500,8223
3121,Sell,100,8222.5
3122,Sell,7695,8222
3123,Sell,300050,8221
3124,Sell,6770,8220.5
3125,Sell,135477,8220
3126,Sell,1,8219.5
3127,Sell,23150,8219
3128,Sell,2418,8218.5
3129,Sell,19100,8218
3130,Sell,1102,8217.5
3131,Sell,10530,8217
3132,Sell,5288,8216.5
3133,Sell,7994,8216
3134,Sell,312,8215.5
3135,Sell,72580,8215
3136,Sell,500,8214.5
3137,Sell,31546,8214
3138,Sell,1371,8213
3139,Sell,3560,8212.5
3140,Sell,49823,8212
3141,Sell,19200,8211
3142,Sell,7716,8210.5
3143,Sell,52457,8210
3144,Sell,500,8209.5
3145,Sell,126,8209
3146,Sell,1600,8208.5
3147,Sell,9166,8208
3148,Sell,105,8207.5
3149,Sell,20024,8207
3150,Sell,2282,8206.5
3151,Sell,15682,8206
3152,Sell,10474,8205.5
3153,Sell,3755,8205
3154,Sell,1505,8204.5
3155,Sell,9409,8204
3156,Sell,89,8203
3157,Sell,150,8202.5
3158,Sell,21854,8202
3159,Sell,177,8201.5
3160,Sell,16965,8201
3161,Sell,6115,8200.5
3162,Sell,1547412,8200
3163,Sell,1621,8199.5
3164,Sell,26884,8199
3165,Sell,7730,8198.5
3166,Sell,111984,8198
3167,Sell,7100,8197.5
3168,Sell,28643,8197
3169,Sell,101592,8196.5
3170,Sell,8186,8196
3171,Sell,750,8195.5
3172,Sell,28066,8195
3173,Sell,300,8194.5
3174,Sell,29550,8194
3175,Sell,947,8193.5
3176,Sell,3619,8193
3177,Sell,5012,8192.5
3178,Sell,38002,8192
3179,Sell,1250,8191.5
3180,Sell,9400,8191
3181,Sell,287031,8190
3182,Sell,1898,8189.5
3183,Sell,46907,8189
3184,Sell,26000,8188.5
3185,Sell,87979,8188
3186,Sell,3774,8187.5
3187,Sell,16606,8187
3188,Sell,5372,8186.5
3189,Sell,5171,8186
3190,Sell,56675,8185.5
3191,Sell,2146,8185
3192,Sell,20264,8184.5
3193,Sell,26535,8184
3194,Sell,135,8183.5
3195,Sell,1476,8183
3196,Sell,7074,8182.5
3197,Sell,20071,8182
3198,Sell,1800,8181.5
3199,Sell,30336,8181
3200,Sell,2920,8180.5
3201,Sell,187886,8180
3202,Sell,1366,8179.5
3203,Sell,43753,8179
3204,Sell,3014,8178.5
3205,Sell,14694,8178
3206,Sell,5277,8177.5
3207,Sell,50688,8177
3208,Sell,2166,8176.5
3209,Sell,20925,8176
3210,Sell,6180,8175.5
3211,Sell,39757,8175
3212,Sell,2787,8174
3213,Sell,3061,8173.5
3214,Sell,8094,8173
3215,Sell,2100,8172.5
3216,Sell,24071,8172
3217,Sell,3188,8171.5
3218,Sell,1069,8171
3219,Sell,2915,8170.5
3220,Sell,327336,8170
3221,Sell,5100,8169.5
3222,Sell,31825,8169
3223,Sell,4484,8168.5
3224,Sell,16883,8168
3225,Sell,11700,8167.5
3226,Sell,25948,8167
3227,Sell,8662,8166.5
3228,Sell,61677,8166
3229,Sell,48,8165.5
3230,Sell,811900,8165
3231,Sell,1500,8164.5
3232,Sell,10822,8164
3233,Sell,5500,8163.5
3234,Sell,12992,8163
3235,Sell,28460,8162.5
3236,Sell,17357,8162
3237,Sell,1476,8161.5
3238,Sell,284,8161
3239,Sell,2574,8160.5
3240,Sell,58418,8160
3241,Sell,2000,8159.5
3242,Sell,1000,8159
3243,Sell,7673,8158.5
3244,Sell,1675,8158
3245,Sell,33657,8157
3246,Sell,384,8156.5
3247,Sell,22697,8156
3248,Sell,3307,8155.5
3249,Sell,45303,8155
3250,Sell,87960,8154.5
3251,Sell,10800,8154
3252,Sell,1200,8153.5
3253,Sell,150580,8153
3254,Sell,2000,8152.5
3255,Sell,35835,8152
3256,Sell,22537,8151.5
3257,Sell,4025710,8151
3258,Sell,18736,8150.5
3259,Sell,1599225,8150
3260,Sell,5000,8149.5
3261,Sell,157666,8149
3262,Sell,101009,8148.5
3263,Sell,14920,8148
3264,Sell,4728,8147.5
3265,Sell,58819,8147
3266,Sell,7750,8146.5
3267,Sell,3446,8146
3268,Sell,2100,8145.5
3269,Sell,150739,8145
3270,Sell,51370,8144.5
3271,Sell,30349,8144
3272,Sell,470,8143.5
3273,Sell,612,8143
3274,Sell,300,8142.5
3275,Sell,120861,8142
3276,Sell,3300,8141.5
3277,Sell,27500,8141
3278,Sell,1070,8140.5
3279,Sell,94980,8140
3280,Sell,2500,8139.5
3281,Sell,14560,8139
3282,Sell,11100,8138.5
3283,Sell,10694,8138
3284,Sell,11360,8137.5
3285,Sell,64695,8137
3286,Sell,16246,8136.5
3287,Sell,10400,8136
3288,Sell,11000,8135.5
3289,Sell,30729,8135
3290,Sell,13022,8134.5
3291,Sell,23928,8134
3292,Sell,1247,8133.5
3293,Sell,203987,8133
3294,Sell,11429,8132.5
3295,Sell,40172,8132
3296,Sell,400,8131.5
3297,Sell,16447,8131
3298,Sell,2501,8130.5
3299,Sell,302154,8130
3300,Sell,1267,8129.5
3301,Sell,5907,8129
3302,Sell,1202,8128.5
3303,Sell,14665,8128
3304,Sell,974,8127.5
3305,Sell,27150,8127
3306,Sell,6920,8126.5
3307,Sell,10150,8126
3308,Sell,25276,8125.5
3309,Sell,47918,8125
3310,Sell,400,8124.5
3311,Sell,65902,8124
3312,Sell,1098,8123.5
3313,Sell,3360,8123
3314,Sell,142,8122.5
3315,Sell,73065,8122
3316,Sell,2,8121.5
3317,Sell,11112,8121
3318,Sell,11500,8120.5
3319,Sell,314797,8120
3320,Sell,3400,8119.5
3321,Sell,109671,8119
3322,Sell,5451,8118.5
3323,Sell,10242,8118
3324,Sell,500,8117.5
3325,Sell,49487,8117
3326,Sell,2736,8116.5
3327,Sell,21822,8116
3328,Sell,812,8115.5
3329,Sell,72934,8115
3330,Sell,3194,8114.5
3331,Sell,601,8114
3332,Sell,1504,8113.5
3333,Sell,38864,8113
3334,Sell,2645,8112.5
3335,Sell,30440,8112
3336,Sell,4182,8111.5
3337,Sell,32901,8111
3338,Sell,6167,8110.5
3339,Sell,13475,8110
3340,Sell,40605,8109.5
3341,Sell,2846,8109
3342,Sell,4591,8108.5
3343,Sell,9503,8108
3344,Sell,12000,8107.5
3345,Sell,123767,8107
3346,Sell,230,8106.5
3347,Sell,2660,8106
3348,Sell,9850,8105.5
3349,Sell,27483,8105
3350,Sell,800,8104.5
3351,Sell,18118,8104
3352,Sell,100,8103.5
3353,Sell,15184,8103
3354,Sell,1164,8102.5
3355,Sell,33724,8102
3356,Sell,220300,8101.5
3357,Sell,11605,8101
3358,Sell,29855,8100.5
3359,Sell,2469483,8100
3360,Sell,10050,8099.5
3361,Sell,32418,8099
3362,Sell,75000,8098.5
3363,Sell,194976,8098
3364,Sell,2050,8097.5
3365,Sell,59900,8097
3366,Sell,1726,8096.5
3367,Sell,10284,8096
3368,Sell,5751,8095.5
3369,Sell,37204,8095
3370,Sell,100,8094.5
3371,Sell,5679,8094
3372,Sell,2698,8093.5
3373,Sell,6568,8093
3374,Sell,5000,8092.5
3375,Sell,31695,8092
3376,Sell,1100,8091.5
3377,Sell,2850,8091
3378,Sell,6730,8090.5
3379,Sell,266953,8090
3380,Sell,1709,8089.5
3381,Sell,608610,8089
3382,Sell,2875,8088.5
3383,Sell,82725,8088
3384,Sell,1580,8087.5
3385,Sell,26780,8087
3386,Sell,13890,8086.5
3387,Sell,15777,8086
3388,Sell,26500,8085.5
3389,Sell,139619,8085
3390,Sell,25000,8084.5
3391,Sell,123646,8084
3392,Sell,80632,8083.5
3393,Sell,4545,8083
3394,Sell,19394,8082
3395,Sell,2500,8081.5
3396,Sell,1926,8081
3397,Sell,1414,8080.5
3398,Sell,195776,8080
3399,Sell,22000,8079.5
3400,Sell,131389,8079
3401,Sell,551,8078.5
3402,Sell,25750,8078
3403,Sell,72045,8077.5
3404,Sell,38233,8077
3405,Sell,51770,8076.5
3406,Sell,11935,8076
3407,Sell,1897,8075.5
3408,Sell,41994,8075
3409,Sell,527,8074.5
3410,Sell,10281,8074
3411,Sell,66014,8073
3412,Sell,1868,8072.5
3413,Sell,33164,8072
3414,Sell,4890,8071.5
3415,Sell,2159,8071
3416,Sell,15000,8070.5
3417,Sell,293800,8070
3418,Sell,4649,8069.5
3419,Sell,95634,8069
3420,Sell,8508,8068.5
3421,Sell,28049,8068
3422,Sell,8449,8067.5
3423,Sell,37276,8067
3424,Sell,435,8066.5
3425,Sell,33218,8066
3426,Sell,5050,8065.5
3427,Sell,19110,8065
3428,Sell,39616,8064
3429,Sell,15117,8063.5
3430,Sell,3280,8063
3431,Sell,4207,8062.5
3432,Sell,29156,8062
3433,Sell,92069,8061
3434,Sell,15677,8060.5
3435,Sell,141728,8060
3436,Sell,13000,8059.5
3437,Sell,3656,8059
3438,Sell,667,8058.5
3439,Sell,32823,8058
3440,Sell,7535,8057.5
3441,Sell,20435,8057
3442,Sell,5601,8056.5
3443,Sell,21636,8056
3444,Sell,2894,8055.5
3445,Sell,24074,8055
3446,Sell,73188,8054.5
3447,Sell,11705,8054
3448,Sell,20898,8053.5
3449,Sell,1447,8053
3450,Sell,11414,8052.5
3451,Sell,133693,8052
3452,Sell,3850,8051.5
3453,Sell,1581,8051
3454,Sell,98045,8050.5
3455,Sell,636666,8050
3456,Sell,53575,8049.5
3457,Sell,496352,8049
3458,Sell,2680,8048.5
3459,Sell,80088,8048
3460,Sell,31885,8047.5
3461,Sell,27389,8047
3462,Sell,10532,8046.5
3463,Sell,10735,8046
3464,Sell,16845,8045.5
3465,Sell,78296,8045
3466,Sell,5750,8044.5
3467,Sell,34538,8044
3468,Sell,15360,8043.5
3469,Sell,34355,8043
3470,Sell,1594,8042.5
3471,Sell,21169,8042
3472,Sell,1116,8041.5
3473,Sell,13920,8041
3474,Sell,1340,8040.5
3475,Sell,295637,8040
3476,Sell,52053,8039.5
3477,Sell,93900,8039
3478,Sell,12000,8038.5
3479,Sell,82694,8038
3480,Sell,4507,8037.5
3481,Sell,80885,8037
3482,Sell,53023,8036.5
3483,Sell,7954,8036
3484,Sell,16695,8035.5
3485,Sell,37722,8035
3486,Sell,11442,8034.5
3487,Sell,11327,8034
3488,Sell,414,8033.5
3489,Sell,100891,8033
3490,Sell,900,8032.5
3491,Sell,65512,8032
3492,Sell,800,8031.5
3493,Sell,3660,8031
3494,Sell,41000,8030.5
3495,Sell,272548,8030
3496,Sell,7100,8029.5
3497,Sell,82068,8029
