,Side,Size,Price
2362,Sell,77000,8718
2363,Sell,75,8717.5
2364,Sell,59,8717
2365,Sell,100,8715
2366,Sell,50020,8713
2367,Sell,73,8712
2368,Sell,1007,8711.5
2369,Sell,1000,8711
2370,Sell,50,8710.5
2371,Sell,7672,8710
2372,Sell,32,8709.5
2373,Sell,3050,8709
2374,Sell,400,8708.5
2375,Sell,1000,8708
2376,Sell,1100,8707
2377,Sell,400,8706.5
2378,Sell,89,8705.5
2379,Sell,1000,8704
2380,Sell,150,8703
2381,Sell,5000,8702
2382,Sell,1115,8701.5
2383,Sell,4540,8700.5
2384,Sell,91245,8700
2385,Sell,18850,8699.5
2386,Sell,12121,8699
2387,Sell,889,8698.5
2388,Sell,600,8698
2389,Sell,131,8697
2390,Sell,89,8696.5
2391,Sell,5055,8696
2392,Sell,114,8695
2393,Sell,400,8694.5
2394,Sell,173,8694
2395,Sell,15000,8693
2396,Sell,113,8692
2397,Sell,25,8691.5
2398,Sell,22,8691
2399,Sell,10000,8690.5
2400,Sell,30375,8690
2401,Sell,1000,8689
2402,Sell,300,8688.5
2403,Sell,2800,8687.5
2404,Sell,378,8687
2405,Sell,25,8686
2406,Sell,7285,8685
2407,Sell,50,8684.5
2408,Sell,450,8683.5
2409,Sell,45,8683
2410,Sell,984,8682
2411,Sell,240,8680
2412,Sell,33,8679
2413,Sell,92,8678.5
2414,Sell,14154,8675
2415,Sell,199,8674.5
2416,Sell,71,8674
2417,Sell,500,8673
2418,Sell,26,8672
2419,Sell,3840,8671
2420,Sell,100,8670.5
2421,Sell,3495,8670
2422,Sell,1000,8668.5
2423,Sell,18600,8668
2424,Sell,9999,8667.5
2425,Sell,13559,8667
2426,Sell,1000,8666.5
2427,Sell,42734,8666
2428,Sell,44,8665.5
2429,Sell,15050,8663
2430,Sell,939,8662.5
2431,Sell,1500,8662
2432,Sell,2530,8661.5
2433,Sell,22,8661
2434,Sell,275,8660
2435,Sell,129,8659
2436,Sell,10000,8658
2437,Sell,494,8657.5
2438,Sell,328,8657
2439,Sell,50,8656.5
2440,Sell,26,8656
2441,Sell,13867,8655
2442,Sell,100,8654.5
2443,Sell,1000,8654
2444,Sell,127,8653
2445,Sell,100000,8652
2446,Sell,12154,8650
2447,Sell,25,8649.5
2448,Sell,5071,8649
2449,Sell,25000,8648
2450,Sell,1250,8647
2451,Sell,1250,8646.5
2452,Sell,151,8646
2453,Sell,50,8645
2454,Sell,150,8644
2455,Sell,112,8642.5
2456,Sell,10635,8642
2457,Sell,1000,8641.5
2458,Sell,580,8640
2459,Sell,78,8639.5
2460,Sell,1500,8639
2461,Sell,2662,8638
2462,Sell,1000,8637.5
2463,Sell,99000,8637
2464,Sell,219,8636.5
2465,Sell,71,8636
2466,Sell,2610,8635
2467,Sell,25,8633.5
2468,Sell,5000,8633
2469,Sell,3907,8631.5
2470,Sell,22,8631
2471,Sell,10000,8630.5
2472,Sell,60535,8630
2473,Sell,1000,8629
2474,Sell,100,8628.5
2475,Sell,1100,8627.5
2476,Sell,5082,8625
2477,Sell,1741,8624
2478,Sell,514,8622.5
2479,Sell,2228,8622
2480,Sell,2876,8621
2481,Sell,5250,8620
2482,Sell,250,8619.5
2483,Sell,100,8619
2484,Sell,2658,8618
2485,Sell,637,8617
2486,Sell,456,8615.5
2487,Sell,1721,8615
2488,Sell,1025,8614
2489,Sell,50750,8613
2490,Sell,3225,8612.5
2491,Sell,11142,8612
2492,Sell,100,8611
2493,Sell,35812,8610
2494,Sell,1149,8609.5
2495,Sell,3357,8609
2496,Sell,1000,8607
2497,Sell,1654,8606
2498,Sell,215,8604
2499,Sell,2500,8603.5
2500,Sell,611,8603
2501,Sell,253,8602
2502,Sell,1022,8601
2503,Sell,3121,8600.5
2504,Sell,88141,8600
2505,Sell,3025,8599.5
2506,Sell,420,8599
2507,Sell,100,8598
2508,Sell,525,8596.5
2509,Sell,76200,8596
2510,Sell,86,8595.5
2511,Sell,250,8595
2512,Sell,3060,8594.5
2513,Sell,2672,8594
2514,Sell,3028,8593.5
2515,Sell,537,8592
2516,Sell,500,8591
2517,Sell,56,8590
2518,Sell,100,8589.5
2519,Sell,274,8588.5
2520,Sell,630,8588
2521,Sell,3034,8586
2522,Sell,5000,8585
2523,Sell,609,8584.5
2524,Sell,122,8584
2525,Sell,695,8582.5
2526,Sell,2039,8580.5
2527,Sell,172385,8580
2528,Sell,600,8579.5
2529,Sell,100,8579
2530,Sell,100,8578
2531,Sell,5500,8577.5
2532,Sell,276,8576
2533,Sell,91,8575.5
2534,Sell,40305,8575
2535,Sell,1800,8574.5
2536,Sell,172,8574
2537,Sell,1000,8573.5
2538,Sell,500,8573
2539,Sell,1000,8572
2540,Sell,25,8571.5
2541,Sell,322,8571
2542,Sell,1330,8570.5
2543,Sell,46323,8570
2544,Sell,1732,8569.5
2545,Sell,1000,8569
2546,Sell,3000,8568.5
2547,Sell,3038,8567
2548,Sell,8000,8564.5
2549,Sell,242,8561.5
2550,Sell,25,8561
2551,Sell,540,8560
2552,Sell,3596,8559
2553,Sell,23699,8558
2554,Sell,323,8557
2555,Sell,50,8556.5
2556,Sell,54,8556
2557,Sell,25300,8555.5
2558,Sell,33655,8555
2559,Sell,6400,8554.5
2560,Sell,5,8554
2561,Sell,2000,8553.5
2562,Sell,2023,8553
2563,Sell,30,8552
2564,Sell,249,8551.5
2565,Sell,78,8551
2566,Sell,55125,8550
2567,Sell,2030,8549
2568,Sell,1350,8548.5
2569,Sell,10239,8548
2570,Sell,5000,8547
2571,Sell,538,8546
2572,Sell,1585,8545
2573,Sell,2000,8544.5
2574,Sell,8258,8544
2575,Sell,33,8543.5
2576,Sell,3655,8543
2577,Sell,21638,8542
2578,Sell,261,8541.5
2579,Sell,3122,8541
2580,Sell,12771,8540
2581,Sell,41191,8537
2582,Sell,100350,8536.5
2583,Sell,2583,8536
2584,Sell,15,8535.5
2585,Sell,6000,8535
2586,Sell,1235,8534.5
2587,Sell,1000,8533.5
2588,Sell,393,8533
2589,Sell,550,8532.5
2590,Sell,820,8532
2591,Sell,200,8531.5
2592,Sell,935,8531
2593,Sell,1318,8529
2594,Sell,2000,8526.5
2595,Sell,224,8526
2596,Sell,675,8525.5
2597,Sell,8128,8525
2598,Sell,1072,8524
2599,Sell,1000150,8523
2600,Sell,200,8522.5
2601,Sell,3039,8522
2602,Sell,5454,8521
2603,Sell,10000,8520.5
2604,Sell,6126,8520
2605,Sell,25500,8519
2606,Sell,240,8518.5
2607,Sell,77000,8518
2608,Sell,3020,8517.5
2609,Sell,2794,8517
2610,Sell,7464,8516
2611,Sell,200,8515.5
2612,Sell,1645,8515
2613,Sell,471,8514
2614,Sell,50,8513.5
2615,Sell,50000,8513
2616,Sell,1250,8512.5
2617,Sell,773,8512
2618,Sell,1000,8511.5
2619,Sell,10022,8511
2620,Sell,15080,8510
2621,Sell,1000,8509.5
2622,Sell,600,8509
2623,Sell,75,8508
2624,Sell,228,8507.5
2625,Sell,5120,8507
2626,Sell,1000,8506.5
2627,Sell,1340,8505
2628,Sell,400,8504
2629,Sell,1000,8503.5
2630,Sell,3017,8503
2631,Sell,2058,8501.5
2632,Sell,7000,8501
2633,Sell,3050,8500.5
2634,Sell,1488214,8500
2635,Sell,22182,8499.5
2636,Sell,18903,8499
2637,Sell,625,8498
2638,Sell,5220,8497
2639,Sell,5500,8496
2640,Sell,425,8495.5
2641,Sell,10604,8495
2642,Sell,500,8494.5
2643,Sell,523,8494
2644,Sell,19,8493.5
2645,Sell,1875,8493
2646,Sell,3411,8492.5
2647,Sell,15278,8492
2648,Sell,4200,8491.5
2649,Sell,19200,8490
2650,Sell,20200,8489.5
2651,Sell,10263,8488
2652,Sell,120,8487.5
2653,Sell,6803,8487
2654,Sell,25,8486.5
2655,Sell,10000,8486
2656,Sell,3283,8485.5
2657,Sell,17531,8485
2658,Sell,32900,8484
2659,Sell,3000,8483.5
2660,Sell,520,8483
2661,Sell,136,8482.5
2662,Sell,720,8482
2663,Sell,1174,8481
2664,Sell,221,8480.5
2665,Sell,69850,8480
2666,Sell,800,8479.5
2667,Sell,5000,8479
2668,Sell,1828,8478.5
2669,Sell,11900,8478
2670,Sell,200,8477.5
2671,Sell,1700,8477
2672,Sell,250,8476
2673,Sell,500,8475.5
2674,Sell,20139,8475
2675,Sell,2200,8474.5
2676,Sell,20978,8474
2677,Sell,460,8473.5
2678,Sell,700751,8473
2679,Sell,100,8472.5
2680,Sell,433,8472
2681,Sell,5000,8471.5
2682,Sell,1029,8471
2683,Sell,20,8470.5
2684,Sell,7340,8470
2685,Sell,200,8469.5
2686,Sell,32293,8469
2687,Sell,615,8468.5
2688,Sell,6800,8468
2689,Sell,118,8467.5
2690,Sell,1296,8467
2691,Sell,103,8466.5
2692,Sell,1000,8466
2693,Sell,1000,8465.5
2694,Sell,136,8465
2695,Sell,348422,8462.5
2696,Sell,5500,8461.5
2697,Sell,125,8461
2698,Sell,100,8460.5
2699,Sell,10455,8460
2700,Sell,340,8459.5
2701,Sell,6000,8458.5
2702,Sell,2970,8458
2703,Sell,10,8457.5
2704,Sell,2598,8457
2705,Sell,300,8456.5
2706,Sell,22,8456
2707,Sell,3000,8455.5
2708,Sell,21080,8455
2709,Sell,214,8453.5
2710,Sell,5000,8453
2711,Sell,2176,8452
2712,Sell,15722,8451
2713,Sell,6250,8450.5
2714,Sell,472504,8450
2715,Sell,20200,8449.5
2716,Sell,10472,8449
2717,Sell,2350,8448.5
2718,Sell,422626,8448
2719,Sell,200,8447.5
2720,Sell,10000,8447
2721,Sell,5000,8446
2722,Sell,3360,8445.5
2723,Sell,51230,8445
2724,Sell,115919,8444
2725,Sell,200025,8443
2726,Sell,190,8442.5
2727,Sell,23138,8442
2728,Sell,1000,8441.5
2729,Sell,1000,8441
2730,Sell,500,8440.5
2731,Sell,129174,8440
2732,Sell,50000,8439.5
2733,Sell,333,8439
2734,Sell,326,8438.5
2735,Sell,10000,8438
2736,Sell,5000,8437.5
2737,Sell,100,8437
2738,Sell,46000,8436.5
2739,Sell,4300,8436
2740,Sell,1000,8435
2741,Sell,68211,8434
2742,Sell,11777,8433
2743,Sell,40000,8432.5
2744,Sell,50800,8432
2745,Sell,14048,8431.5
2746,Sell,3004,8431
2747,Sell,891,8430.5
2748,Sell,23490,8430
2749,Sell,4851,8429.5
2750,Sell,8758,8429
2751,Sell,3200,8428.5
2752,Sell,521,8428
2753,Sell,120,8427.5
2754,Sell,2000,8427
2755,Sell,3549,8426.5
2756,Sell,40353,8426
2757,Sell,1482,8425.5
2758,Sell,16209,8425
2759,Sell,30,8424.5
2760,Sell,40322,8424
2761,Sell,21000,8423.5
2762,Sell,40750,8423
2763,Sell,2320,8422
2764,Sell,15,8421.5
2765,Sell,110671,8421
2766,Sell,10000,8420.5
2767,Sell,18451,8420
2768,Sell,500,8419.5
2769,Sell,12222,8419
2770,Sell,2000,8418
2771,Sell,2138,8417
2772,Sell,1000,8416.5
2773,Sell,100,8416
2774,Sell,5005,8415
2775,Sell,6050,8414
2776,Sell,191,8413.5
2777,Sell,151629,8413
2778,Sell,500,8412
2779,Sell,2670,8411.5
2780,Sell,20453,8411
2781,Sell,2565,8410.5
2782,Sell,27466,8410
2783,Sell,1041,8409
2784,Sell,5270,8408.5
2785,Sell,430,8408
2786,Sell,68,8407.5
2787,Sell,1910,8407
2788,Sell,502,8406.5
2789,Sell,3164,8406
2790,Sell,50,8405.5
2791,Sell,535,8405
2792,Sell,3160,8404
2793,Sell,10705,8403
2794,Sell,3632,8402
2795,Sell,500,8401.5
2796,Sell,11580,8401
2797,Sell,16160,8400.5
2798,Sell,531485,8400
2799,Sell,75200,8399.5
2800,Sell,18799,8399
2801,Sell,500,8398.5
2802,Sell,51240,8398
2803,Sell,50,8397.5
2804,Sell,5426,8397
2805,Sell,1199,8396.5
2806,Sell,3616,8396
2807,Sell,100,8395.5
2808,Sell,5710,8395
2809,Sell,730,8394.5
2810,Sell,27607,8394
2811,Sell,40200,8393.5
2812,Sell,1350,8393
2813,Sell,19038,8392
2814,Sell,11000,8391.5
2815,Sell,25534,8391
2816,Sell,46184,8390
2817,Sell,51375,8389.5
2818,Sell,1000,8389
2819,Sell,104000,8388.5
2820,Sell,740375,8388
2821,Sell,1825,8387.5
2822,Sell,10050,8387
2823,Sell,197,8386.5
2824,Sell,5492,8386
2825,Sell,250,8385.5
2826,Sell,10784,8385
2827,Sell,1000,8384
2828,Sell,389,8383.5
2829,Sell,1040,8383
2830,Sell,25,8382.5
2831,Sell,40011,8382
2832,Sell,23,8381.5
2833,Sell,3021,8381
2834,Sell,80,8380.5
2835,Sell,98676,8380
2836,Sell,100,8379.5
2837,Sell,145,8379
2838,Sell,11000,8378.5
2839,Sell,25337,8378
2840,Sell,12550,8377.5
2841,Sell,4000,8377
2842,Sell,673,8376.5
2843,Sell,20000,8376
2844,Sell,180,8375.5
2845,Sell,70961,8375
2846,Sell,1000,8374.5
2847,Sell,99,8374
2848,Sell,52090,8373.5
2849,Sell,16162,8373
2850,Sell,30443,8372.5
2851,Sell,9342,8372
2852,Sell,100,8371.5
2853,Sell,84,8371
2854,Sell,261460,8370
2855,Sell,1100,8369.5
2856,Sell,3222,8369
2857,Sell,500,8368.5
2858,Sell,46453,8368
2859,Sell,99,8367.5
2860,Sell,39595,8367
2861,Sell,5041,8366.5
2862,Sell,5531,8366
2863,Sell,2101,8365
2864,Sell,10000,8364
2865,Sell,1100,8363.5
2866,Sell,2000,8363
2867,Sell,20001,8362.5
2868,Sell,6000,8362
2869,Sell,66,8361.5
2870,Sell,32426,8361
2871,Sell,240,8360.5
2872,Sell,33434,8360
2873,Sell,112,8359.5
2874,Sell,2290,8359
2875,Sell,1250,8358.5
2876,Sell,476062,8358
2877,Sell,2297,8357.5
2878,Sell,300,8357
2879,Sell,378,8356.5
2880,Sell,1768,8356
2881,Sell,2161,8355.5
2882,Sell,66253,8355
2883,Sell,214,8354.5
2884,Sell,50269,8354
2885,Sell,2086,8353
2886,Sell,3150,8352
2887,Sell,100000,8351.5
2888,Sell,10076,8351
2889,Sell,14600,8350.5
2890,Sell,336171,8350
2891,Sell,3728,8349
2892,Sell,97,8348.5
2893,Sell,3048,8348
2894,Sell,2078,8347
2895,Sell,10873,8346.5
2896,Sell,5200,8346
2897,Sell,386,8345.5
2898,Sell,100,8345
2899,Sell,10546,8344.5
2900,Sell,11150,8344
2901,Sell,200160,8343
2902,Sell,198138,8342
2903,Sell,10000,8341
2904,Sell,1762,8340.5
2905,Sell,113535,8340
2906,Sell,121,8339.5
2907,Sell,360,8339
2908,Sell,42,8338.5
2909,Sell,1125,8338
2910,Sell,660,8337.5
2911,Sell,1922,8337
2912,Sell,488,8336.5
2913,Sell,12531,8336
2914,Sell,7274,8335
2915,Sell,1099,8334.5
2916,Sell,10040,8334
2917,Sell,100,8333.5
2918,Sell,9138,8333
2919,Sell,30,8332.5
2920,Sell,16283,8332
2921,Sell,1620,8331.5
2922,Sell,10104,8331
2923,Sell,24055,8330
2924,Sell,1000,8329.5
2925,Sell,25,8329
2926,Sell,4000,8328.5
2927,Sell,26,8328
2928,Sell,1073,8327.5
2929,Sell,400,8327
2930,Sell,10362,8326.5
2931,Sell,3000,8325.5
2932,Sell,43988,8325
2933,Sell,322,8324
2934,Sell,5722,8323.5
2935,Sell,6270,8323
2936,Sell,5630,8322
2937,Sell,250,8321.5
2938,Sell,421,8321
2939,Sell,10000,8320.5
2940,Sell,10775,8320
2941,Sell,400,8319.5
2942,Sell,1595,8319
2943,Sell,479,8318.5
2944,Sell,76005,8318
2945,Sell,1500,8317.5
2946,Sell,51163,8317
2947,Sell,5455,8316.5
2948,Sell,26950,8315
2949,Sell,11101,8314.5
2950,Sell,35922,8314
2951,Sell,93,8313.5
2952,Sell,51391,8313
2953,Sell,24551,8312.5
2954,Sell,198768,8312
2955,Sell,1000,8311.5
2956,Sell,42337,8311
2957,Sell,11000,8310.5
2958,Sell,725,8310
2959,Sell,3000,8309.5
2960,Sell,96,8308.5
2961,Sell,600,8308
2962,Sell,1094,8307.5
2963,Sell,1333,8307
2964,Sell,7352,8306.5
2965,Sell,8669,8306
2966,Sell,2155,8305.5
2967,Sell,2026,8305
2968,Sell,1627,8304
2969,Sell,225,8303
2970,Sell,20000,8302.5
2971,Sell,230200,8302
2972,Sell,1685,8301
2973,Sell,3250,8300.5
2974,Sell,1611869,8300
2975,Sell,1000,8299.5
2976,Sell,49464,8299
2977,Sell,130,8298.5
2978,Sell,122975,8298
2979,Sell,1606,8297.5
2980,Sell,11435,8297
2981,Sell,348,8296.5
2982,Sell,7667,8296
2983,Sell,58,8295.5
2984,Sell,994,8295
2985,Sell,5000,8294.5
2986,Sell,91416,8294
2987,Sell,2360,8293.5
2988,Sell,1000,8293
2989,Sell,644,8292.5
2990,Sell,140038,8292
2991,Sell,3372,8291.5
2992,Sell,10472,8291
2993,Sell,165,8290.5
2994,Sell,60277,8290
2995,Sell,94,8289.5
2996,Sell,31410,8289
2997,Sell,50500,8288.5
2998,Sell,12479,8288
2999,Sell,8360,8287.5
3000,Sell,522,8287
3001,Sell,342,8286.5
3002,Sell,100940,8286
3003,Sell,903,8285.5
3004,Sell,55100,8285
3005,Sell,300,8284.5
3006,Sell,20100,8284
3007,Sell,3050,8283.5
3008,Sell,6346,8283
3009,Sell,2100,8282.5
3010,Sell,21643,8282
3011,Sell,5050,8281.5
3012,Sell,5605,8281
3013,Sell,37362,8280
3014,Sell,100,8279.5
3015,Sell,1100,8278.5
3016,Sell,5267,8278
3017,Sell,10091,8277
3018,Sell,1336,8276.5
3019,Sell,1160,8276
3020,Sell,2382,8275.5
3021,Sell,27769,8275
3022,Sell,25,8274.5
3023,Sell,16718,8274
3024,Sell,3080,8273.5
3025,Sell,5351,8273
3026,Sell,1555,8272.5
3027,Sell,11433,8272
3028,Sell,21217,8271.5
3029,Sell,10000,8271
3030,Sell,412,8270.5
3031,Sell,81000,8270
3032,Sell,16000,8269.5
3033,Sell,3232,8269
3034,Sell,1160,8268.5
3035,Sell,5467,8268
3036,Sell,42,8267.5
3037,Sell,1279,8267
3038,Sell,632,8266.5
3039,Sell,1276,8266
3040,Sell,8698,8265.5
3041,Sell,7574,8265
3042,Sell,165,8264.5
3043,Sell,3308,8264
3044,Sell,1000,8263.5
3045,Sell,13200,8263
3046,Sell,460,8262.5
3047,Sell,31222,8262
3048,Sell,500,8261.5
3049,Sell,758415,8260
3050,Sell,5000,8259.5
3051,Sell,16000,8259
3052,Sell,1000,8258.5
3053,Sell,558,8258
3054,Sell,8600,8257
3055,Sell,11483,8256.5
3056,Sell,14436,8256
3057,Sell,8000,8255.5
3058,Sell,3876,8255
3059,Sell,500,8254.5
3060,Sell,1200,8254
3061,Sell,313,8253.5
3062,Sell,4813,8253
3063,Sell,450,8252.5
3064,Sell,4000,8252
3065,Sell,55,8251.5
3066,Sell,50530,8251
3067,Sell,7060,8250.5
3068,Sell,521947,8250
3069,Sell,1440,8249.5
3070,Sell,12177,8249
3071,Sell,766,8248.5
3072,Sell,13750,8248
3073,Sell,90164,8247
3074,Sell,103640,8246.5
3075,Sell,1000,8246
3076,Sell,6292,8245.5
3077,Sell,3430,8245
3078,Sell,5000,8244.5
3079,Sell,1472,8244
3080,Sell,5513,8243.5
3081,Sell,8048,8243
3082,Sell,20000,8242.5
3083,Sell,40627,8242
3084,Sell,1000,8241.5
3085,Sell,4047,8241
3086,Sell,3000,8240.5
3087,Sell,1126567,8240
3088,Sell,6000,8239
3089,Sell,2929,8238
3090,Sell,1118,8237.5
3091,Sell,500,8237
3092,Sell,4316,8236.5
3093,Sell,3100,8236
3094,Sell,130000,8235.5
3095,Sell,15850,8235
3096,Sell,1500,8234.5
3097,Sell,3714,8234
3098,Sell,8050,8233.5
3099,Sell,24515,8233
3100,Sell,30,8232.5
3101,Sell,20467,8232
3102,Sell,1000,8231.5
3103,Sell,27043,8231
3104,Sell,1191,8230.5
3105,Sell,77039,8230
3106,Sell,500,8229.5
3107,Sell,1832,8229
3108,Sell,3536,8228
3109,Sell,10916,8227
3110,Sell,310,8226.5
3111,Sell,150,8225.5
3112,Sell,51788,8225
3113,Sell,1080,8224.5
3114,Sell,4109,8224
3115,Sell,1550,8223.5
3116,Sell,8500,8223
3117,Sell,100,8222.5
3118,Sell,7695,8222
3119,Sell,300050,8221
3120,Sell,6770,8220.5
3121,Sell,133244,8220
3122,Sell,1,8219.5
3123,Sell,23150,8219
3124,Sell,2418,8218.5
3125,Sell,20100,8218
3126,Sell,1102,8217.5
3127,Sell,16067,8217
3128,Sell,5306,8216.5
3129,Sell,7994,8216
3130,Sell,2312,8215.5
3131,Sell,72394,8215
3132,Sell,500,8214.5
3133,Sell,31546,8214
3134,Sell,1393,8213
3135,Sell,3960,8212.5
3136,Sell,33379,8212
3137,Sell,600,8211.5
3138,Sell,19200,8211
3139,Sell,7725,8210.5
3140,Sell,52457,8210
3141,Sell,500,8209.5
3142,Sell,126,8209
3143,Sell,1600,8208.5
3144,Sell,9166,8208
3145,Sell,105,8207.5
3146,Sell,1610,8207
3147,Sell,2300,8206.5
3148,Sell,15695,8206
3149,Sell,10060,8205.5
3150,Sell,3801,8205
3151,Sell,1505,8204.5
3152,Sell,8409,8204
3153,Sell,1000,8203.5
3154,Sell,23,8203
3155,Sell,150,8202.5
3156,Sell,4550,8202
3157,Sell,177,8201.5
3158,Sell,16965,8201
3159,Sell,6115,8200.5
3160,Sell,1385829,8200
3161,Sell,1621,8199.5
3162,Sell,26862,8199
3163,Sell,7730,8198.5
3164,Sell,111934,8198
3165,Sell,7100,8197.5
3166,Sell,28666,8197
3167,Sell,101612,8196.5
3168,Sell,8186,8196
3169,Sell,750,8195.5
3170,Sell,27866,8195
3171,Sell,300,8194.5
3172,Sell,29550,8194
3173,Sell,947,8193.5
3174,Sell,3664,8193
3175,Sell,5012,8192.5
3176,Sell,39002,8192
3177,Sell,1250,8191.5
3178,Sell,9400,8191
3179,Sell,2023,8190.5
3180,Sell,287031,8190
3181,Sell,1898,8189.5
3182,Sell,46907,8189
3183,Sell,26000,8188.5
3184,Sell,87992,8188
3185,Sell,3360,8187.5
3186,Sell,16606,8187
3187,Sell,5390,8186.5
3188,Sell,5171,8186
3189,Sell,56675,8185.5
3190,Sell,2146,8185
3191,Sell,20264,8184.5
3192,Sell,26121,8184
3193,Sell,144,8183.5
3194,Sell,1476,8183
3195,Sell,3191,8182.5
3196,Sell,20071,8182
3197,Sell,1800,8181.5
3198,Sell,30382,8181
3199,Sell,2920,8180.5
3200,Sell,172786,8180
3201,Sell,1366,8179.5
3202,Sell,43767,8179
3203,Sell,600,8178.5
3204,Sell,14694,8178
3205,Sell,5277,8177.5
3206,Sell,49848,8177
3207,Sell,2184,8176.5
3208,Sell,20925,8176
3209,Sell,5780,8175.5
3210,Sell,38763,8175
3211,Sell,2787,8174
3212,Sell,3111,8173.5
3213,Sell,8094,8173
3214,Sell,100,8172.5
3215,Sell,24071,8172
3216,Sell,3188,8171.5
3217,Sell,1000,8171
3218,Sell,2915,8170.5
3219,Sell,327248,8170
3220,Sell,5100,8169.5
3221,Sell,31938,8169
3222,Sell,1510,8168.5
3223,Sell,16933,8168
3224,Sell,9600,8167.5
3225,Sell,25948,8167
3226,Sell,7680,8166.5
3227,Sell,61615,8166
3228,Sell,1011,8165.5
3229,Sell,837014,8165
3230,Sell,11565,8164.5
3231,Sell,10358,8164
3232,Sell,5500,8163.5
3233,Sell,12992,8163
3234,Sell,3460,8162.5
3235,Sell,17857,8162
3236,Sell,522,8161.5
3237,Sell,298,8161
3238,Sell,3988,8160.5
3239,Sell,58368,8160
3240,Sell,2000,8159.5
3241,Sell,1000,8159
3242,Sell,7459,8158.5
3243,Sell,1675,8158
3244,Sell,43702,8157
3245,Sell,411,8156.5
3246,Sell,12197,8156
3247,Sell,1307,8155.5
3248,Sell,41870,8155
3249,Sell,110,8154.5
3250,Sell,10800,8154
3251,Sell,1200,8153.5
3252,Sell,152345,8153
3253,Sell,2000,8152.5
3254,Sell,35068,8152
3255,Sell,22837,8151.5
3256,Sell,4025772,8151
3257,Sell,15625,8150.5
3258,Sell,1624035,8150
3259,Sell,3000,8149.5
3260,Sell,157022,8149
3261,Sell,100096,8148.5
3262,Sell,15743,8148
3263,Sell,3000,8147.5
3264,Sell,57619,8147
3265,Sell,2970,8146.5
3266,Sell,3446,8146
3267,Sell,50,8145.5
3268,Sell,151774,8145
3269,Sell,51370,8144.5
3270,Sell,30321,8144
3271,Sell,2970,8143.5
3272,Sell,635,8143
3273,Sell,300,8142.5
3274,Sell,109968,8142
3275,Sell,4214,8141.5
3276,Sell,27700,8141
3277,Sell,1070,8140.5
3278,Sell,94980,8140
3279,Sell,3500,8139.5
3280,Sell,14560,8139
3281,Sell,1100,8138.5
3282,Sell,4728,8138
3283,Sell,11774,8137.5
3284,Sell,64695,8137
3285,Sell,20264,8136.5
3286,Sell,10400,8136
3287,Sell,11000,8135.5
3288,Sell,10057,8135
3289,Sell,11022,8134.5
3290,Sell,23941,8134
3291,Sell,1247,8133.5
3292,Sell,195532,8133
3293,Sell,11015,8132.5
3294,Sell,40172,8132
3295,Sell,400,8131.5
3296,Sell,17173,8131
3297,Sell,2501,8130.5
3298,Sell,302154,8130
3299,Sell,1476,8129.5
3300,Sell,4886,8129
3301,Sell,350,8128.5
3302,Sell,80079,8128
3303,Sell,824,8127.5
3304,Sell,25616,8127
3305,Sell,438,8126.5
3306,Sell,10150,8126
3307,Sell,21676,8125.5
3308,Sell,45932,8125
3309,Sell,600,8124.5
3310,Sell,65902,8124
3311,Sell,1098,8123.5
3312,Sell,3360,8123
3313,Sell,142,8122.5
3314,Sell,72233,8122
3315,Sell,2,8121.5
3316,Sell,12158,8121
3317,Sell,9500,8120.5
3318,Sell,274597,8120
3319,Sell,3000,8119.5
3320,Sell,14671,8119
3321,Sell,5451,8118.5
3322,Sell,10242,8118
3323,Sell,500,8117.5
3324,Sell,49487,8117
3325,Sell,1754,8116.5
3326,Sell,20250,8116
3327,Sell,72884,8115
3328,Sell,2780,8114.5
3329,Sell,5601,8114
3330,Sell,2159,8113.5
3331,Sell,38864,8113
3332,Sell,2645,8112.5
3333,Sell,29790,8112
3334,Sell,4182,8111.5
3335,Sell,31901,8111
3336,Sell,6167,8110.5
3337,Sell,13475,8110
3338,Sell,41019,8109.5
3339,Sell,2891,8109
3340,Sell,45800,8108.5
3341,Sell,9503,8108
3342,Sell,12000,8107.5
3343,Sell,123781,8107
3344,Sell,248,8106.5
3345,Sell,2660,8106
3346,Sell,9850,8105.5
3347,Sell,27483,8105
3348,Sell,800,8104.5
3349,Sell,18118,8104
3350,Sell,100,8103.5
3351,Sell,12770,8103
3352,Sell,1173,8102.5
3353,Sell,32283,8102
3354,Sell,220700,8101.5
3355,Sell,13037,8101
3356,Sell,30655,8100.5
3357,Sell,2464818,8100
3358,Sell,10050,8099.5
3359,Sell,23337,8099
3360,Sell,75000,8098.5
3361,Sell,184589,8098
3362,Sell,2050,8097.5
3363,Sell,59946,8097
3364,Sell,4343,8096.5
3365,Sell,9334,8096
3366,Sell,5000,8095.5
3367,Sell,37618,8095
3368,Sell,100,8094.5
3369,Sell,5265,8094
3370,Sell,2360,8093.5
3371,Sell,1568,8093
3372,Sell,5000,8092.5
3373,Sell,30695,8092
3374,Sell,1100,8091.5
3375,Sell,2550,8091
3376,Sell,2730,8090.5
3377,Sell,266753,8090
3378,Sell,1709,8089.5
3379,Sell,95614,8089
3380,Sell,2875,8088.5
3381,Sell,74725,8088
3382,Sell,2580,8087.5
3383,Sell,28300,8087
3384,Sell,12438,8086.5
3385,Sell,17191,8086
3386,Sell,26500,8085.5
3387,Sell,139664,8085
3388,Sell,25000,8084.5
